{'cf': 'ri', 'emb': {'u': 'mat', 'i': 'mat'}, 'ifc': 'concat', 'pred': 'h'}
train_epoch: 1001, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [62.7307]
train_epoch: 1002, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [62.8487]
train_epoch: 1003, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [62.8828]
train_epoch: 1004, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [62.9045]
train_epoch: 1005, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [62.9954]
train_epoch: 1006, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.0882]
train_epoch: 1007, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.1636]
train_epoch: 1008, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.2891]
train_epoch: 1009, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.3544]
train_epoch: 1010, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.4747]
train_epoch: 1011, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.5588]
train_epoch: 1012, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.6483]
train_epoch: 1013, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.7260]
train_epoch: 1014, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.7886]
train_epoch: 1015, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.8777]
train_epoch: 1016, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [63.9937]
train_epoch: 1017, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.0563]
train_epoch: 1018, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.1837]
train_epoch: 1019, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.2543]
train_epoch: 1020, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.3376]
train_epoch: 1021, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.3941]
train_epoch: 1022, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.4750]
train_epoch: 1023, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.5673]
train_epoch: 1024, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.6812]
train_epoch: 1025, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.7488]
train_epoch: 1026, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.8742]
train_epoch: 1027, loss: 0.3570, recall20: 0.0000 recall10: 0.0000 [64.9516]
