{'cf': 'ri', 'emb': {'u': 'mat', 'i': 'mat'}, 'ifc': 'min', 'pred': 'i'}
train_epoch: 1001, loss: 0.2633, recall20: 0.0000 recall10: 0.0000 [6.3877]
train_epoch: 1002, loss: 0.2632, recall20: 0.0000 recall10: 0.0000 [6.3997]
train_epoch: 1003, loss: 0.2632, recall20: 0.0000 recall10: 0.0000 [6.4087]
train_epoch: 1004, loss: 0.2632, recall20: 0.0000 recall10: 0.0000 [6.4172]
train_epoch: 1005, loss: 0.2631, recall20: 0.0000 recall10: 0.0000 [6.4259]
train_epoch: 1006, loss: 0.2631, recall20: 0.0000 recall10: 0.0000 [6.4338]
train_epoch: 1007, loss: 0.2631, recall20: 0.0000 recall10: 0.0000 [6.4427]
train_epoch: 1008, loss: 0.2631, recall20: 0.0000 recall10: 0.0000 [6.4513]
train_epoch: 1009, loss: 0.2631, recall20: 0.0000 recall10: 0.0000 [6.4592]
train_epoch: 1010, loss: 0.2630, recall20: 0.0000 recall10: 0.0000 [6.4678]
train_epoch: 1011, loss: 0.2630, recall20: 0.0000 recall10: 0.0000 [6.4765]
train_epoch: 1012, loss: 0.2630, recall20: 0.0000 recall10: 0.0000 [6.4852]
train_epoch: 1013, loss: 0.2629, recall20: 0.0000 recall10: 0.0000 [6.4937]
train_epoch: 1014, loss: 0.2629, recall20: 0.0000 recall10: 0.0000 [6.5015]
train_epoch: 1015, loss: 0.2629, recall20: 0.0000 recall10: 0.0000 [6.5094]
train_epoch: 1016, loss: 0.2629, recall20: 0.0000 recall10: 0.0000 [6.5188]
train_epoch: 1017, loss: 0.2628, recall20: 0.0000 recall10: 0.0000 [6.5284]
train_epoch: 1018, loss: 0.2628, recall20: 0.0000 recall10: 0.0000 [6.5376]
train_epoch: 1019, loss: 0.2628, recall20: 0.0000 recall10: 0.0000 [6.5465]
train_epoch: 1020, loss: 0.2628, recall20: 0.0000 recall10: 0.0000 [6.5552]
train_epoch: 1021, loss: 0.2627, recall20: 0.0000 recall10: 0.0000 [6.5646]
train_epoch: 1022, loss: 0.2627, recall20: 0.0000 recall10: 0.0000 [6.5732]
train_epoch: 1023, loss: 0.2627, recall20: 0.0000 recall10: 0.0000 [6.5828]
train_epoch: 1024, loss: 0.2627, recall20: 0.0000 recall10: 0.0000 [6.5924]
train_epoch: 1025, loss: 0.2626, recall20: 0.0000 recall10: 0.0000 [6.6015]
train_epoch: 1026, loss: 0.2627, recall20: 0.1626 recall10: 0.0923 [6.6405]
