{'cf': 'ui', 'emb': {'u': 'mat', 'i': 'mat'}, 'ifc': 'max', 'pred': 'h'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.8942]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.9629]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.0263]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.0881]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.1499]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.2134]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.2752]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.3368]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.4006]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.4639]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.5257]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.5877]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.6510]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.7141]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.7761]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.8380]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.9018]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.9649]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.0264]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.0892]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.1526]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.2146]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.2767]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.3401]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.4020]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.4638]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.5263]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.5900]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.6522]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.7144]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.7776]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.8407]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.9039]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.9658]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [56.0290]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [56.0914]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [56.1536]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [56.2166]
