{'cf': 'ui', 'emb': {'u': 'mat', 'i': 'mat'}, 'ifc': 'min', 'pred': 'h'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.4908]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5102]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5276]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5448]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5620]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5796]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5970]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.6142]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.6314]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.6490]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.6675]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.6858]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.7035]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.7207]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.7374]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.7552]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.7723]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.7895]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.8073]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.8244]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.8415]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.8595]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.8775]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.8957]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.9133]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.9306]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.9480]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.9654]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.9826]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.9996]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.0168]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.0336]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.0513]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.0721]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.0898]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.1074]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.1248]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.1418]
train_epoch: 1039, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.1584]
train_epoch: 1040, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.1747]
train_epoch: 1041, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.1913]
train_epoch: 1042, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.2097]
train_epoch: 1043, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.2269]
train_epoch: 1044, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.2445]
train_epoch: 1045, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.2617]
train_epoch: 1046, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.2784]
train_epoch: 1047, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.2946]
train_epoch: 1048, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.3115]
train_epoch: 1049, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.3283]
train_epoch: 1050, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.3452]
train_epoch: 1051, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.3634]
train_epoch: 1052, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.3813]
train_epoch: 1053, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.3981]
train_epoch: 1054, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.4142]
train_epoch: 1055, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.4305]
train_epoch: 1056, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.4465]
train_epoch: 1057, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [17.4629]
