10, 0.1, 0.7454545454545454
10, 0.2, 0.8787878787878788
80, 0.1, 0.7058157652354272
60, 0.1, 0.7234640462001761
60, 0.1, 0.5462945907277064
10, 0.9, 0.8303030303030302
60, 0.2, 0.8155817897648857
60, 0.2, 0.8055130298304068
60, 0.2, 0.8619641022765558
60, 0.3, 0.9160158995791369
60, 0.3, 0.742957129625657
60, 0.3, 0.8351634633736431
60, 0.6, 0.7117654722146608
60, 0.5, 0.9120185179178987
60, 0.5, 0.8353431508752434
60, 0.6, 0.8736198025309415
60, 0.7, 0.7633787163100864
60, 0.6, 0.841989027209593
60, 0.7, 0.8047682573281166
60, 0.7, 0.8966226632812692
60, 0.8, 0.8988954519779431
60, 0.8, 0.9338497728956308
60, 0.8, 0.8814751085539082
60, 0.9, 0.8680463927298687
60, 0.1, 0.5857621108390885
60, 0.2, 0.8519137694350941
60, 0.3, 0.7779722970435483
60, 0.4, 0.8916695637445845
60, 0.5, 0.8701853715133467
60, 0.6, 0.7163001715691167
60, 0.7, 0.9528242918849626
60, 0.8, 0.9005466763728334
60, 0.9, 0.8644555362234528
60, 1.0, 0.9438777019586673
60, 0.1, 0.6452075179385603
60, 0.2, 0.8223334723960507
60, 0.3, 0.8856334641540935
60, 0.4, 0.9394928802881376
60, 0.5, 0.8640720337868592
60, 0.6, 0.8742052067810364
60, 0.7, 0.7223629700394565
60, 0.8, 0.9204190185304515
60, 0.9, 0.8918968056422371
60, 1.0, 0.9526909947574895
60, 0.1, 0.6768996451549746
60, 0.2, 0.833398166157266
60, 0.3, 0.8904982646820725
60, 0.4, 0.9414412537898511
60, 0.5, 0.8483029773391226
60, 0.6, 0.8035232987857399
60, 0.7, 0.8858990554181081
60, 0.8, 0.8995328230224285
60, 0.9, 0.8242715678118698
60, 1.0, 0.8908401295717848
60, 0.1, 0.6463352513438484
60, 0.2, 0.8246873110730435
60, 0.3, 0.8471846658036287
60, 0.4, 0.8844491991350565
60, 0.5, 0.7564528922212261
60, 0.6, 0.8742857926748743
60, 0.7, 0.8376311767628207
60, 0.8, 0.8353572126491893
60, 0.9, 0.9192959058390067
60, 1.0, 0.8359013553631396
60, 0.1, 0.6416207491512216
60, 0.2, 0.8189663843893473
60, 0.3, 0.8530964110213546
60, 0.4, 0.8786657485838579
60, 0.5, 0.7689536922798504
60, 0.6, 0.8818289400141677
60, 0.7, 0.8794718676870472
60, 0.8, 0.9221572095390889
60, 0.9, 0.88697464474408
60, 1.0, 0.9118252159013398
60, 0.2, 0.8050335338767226
60, 0.3, 0.8318790640804758
60, 0.4, 0.9104532106368739
60, 0.5, 0.9111269150305977
60, 0.6, 0.8831591691060486
60, 0.7, 0.8989663234955882
60, 0.8, 0.8742514206391396
60, 0.9, 0.8678128312208084
60, 1.0, 0.8442295529385566
60, 0.05, 0.4129857555550796
60, 0.05, 0.6307097604764624
60, 0.1, 0.4686822879866473
60, 0.1, 0.5345508325138257
60, 0.2, 0.7965249606463979
60, 0.2, 0.6670561844790425
60, 0.3, 0.8267618322682776
60, 0.3, 0.8272709602349765
60, 0.4, 0.8243139986319905
60, 0.4, 0.7261486308827029
60, 0.5, 0.8191600632701367
60, 0.5, 0.8678379538157088
60, 0.6, 0.7735712804937644
60, 0.6, 0.8609262388595034
60, 0.05, 0.3378687474491941
60, 0.7, 0.8439526714721393
60, 0.7, 0.907931480102626
60, 0.1, 0.6203444820301501
60, 0.8, 0.7914645643745071
60, 0.8, 0.8747702333871775
60, 0.2, 0.7167357337766427
60, 0.9, 0.904012900205121
60, 0.9, 0.8385106974159491
60, 0.3, 0.7340041317707234
60, 1.0, 0.9107024590015497
60, 1.0, 0.7900334675789699
60, 0.4, 0.8181820637547599
60, 0.5, 0.77806914428081
60, 0.6, 0.8927484682191736
60, 0.7, 0.8140229917799485
60, 0.8, 0.7996609846747748
60, 0.9, 0.7850204997881602
60, 1.0, 0.8991468224563393
60, 0.05, 0.39801267364371945
60, 0.1, 0.6693700612453114
60, 0.2, 0.7832066501182045
60, 0.3, 0.8770799107336692
60, 0.8, 0.9041634911431728
60, 1.0, 0.9519534282773551
60, 0.5, 0.9058947865460354
60, 0.6, 0.829876210536211
60, 0.7, 0.9340107935784214
60, 0.8, 0.7689859417135149
60, 0.9, 0.8797777013547092
60, 0.1, 0.5775485163543435
60, 0.3, 0.6985340112739838
60, 0.4, 0.8726615789636708
60, 0.5, 0.8187162419384039
60, 0.5, 0.913397350733276
60, 0.6, 0.8665480951663198
60, 0.6, 0.8945108990985384
60, 0.7, 0.9143516585404982
60, 0.7, 0.8802415406626727
60, 0.8, 0.8940947703370568
60, 0.8, 0.8444012225618229
60, 0.9, 0.9542082302925892
60, 0.9, 0.9107435807213389
60, 1.0, 0.966757486793748
60, 1.0, 0.8920041688887757
60, 0.05, 0.5564441719708594
60, 0.05, 0.5976266875121209
60, 0.1, 0.46979279702706395
60, 0.1, 0.6547630345146361
60, 0.2, 0.7128647663050276
60, 0.2, 0.689563583295441
60, 0.5, 0.7924690870946207
60, 0.6, 0.9162672447014382
60, 0.7, 0.8888024343996156
60, 0.8, 0.8854126146151711
60, 0.9, 0.8873957754307947
60, 1.0, 0.9495573883034849
60, 0.05, 0.6049468590331084
60, 0.1, 0.5497825788378055
60, 0.2, 0.7237906193662295
60, 0.3, 0.8791230180025512
60, 0.4, 0.7542303797496207
