10, 0.2, 0.8909090909090909
10, 0.01, 0.9878787878787878
60, 0.01, 0.7151986662961936
60, 0.05, 0.7792164490136151
60, 0.05, 0.8189497082522924
60, 0.1, 0.8905807168657963
60, 0.1, 0.8834120589052517
60, 0.2, 0.8795776604612394
60, 0.2, 0.8336204501250348
60, 0.3, 0.8808557932759101
60, 0.3, 0.8240622395109753
60, 0.4, 0.8543484301194778
60, 0.4, 0.9123089747151988
60, 0.5, 0.8909141428174494
60, 0.5, 0.9123645457071411
60, 0.6, 0.8569602667407614
60, 0.6, 0.7965545984995834
60, 0.7, 0.8125034731869966
60, 0.7, 0.8412336760211172
60, 0.8, 0.6740205612670187
60, 0.8, 0.9263128646846348
60, 0.9, 0.8507363156432344
60, 0.9, 0.9181439288691305
60, 1.0, 0.8939705473742708
60, 1.0, 0.8022784106696306
