60, 0.05, 0.3820799314148899
60, 0.1, 0.5789802185842151
60, 0.2, 0.7749134924802236
60, 0.1, 0.6736520549235118
60, 0.2, 0.8446495632879432
60, 0.2, 0.8091867520689596
60, 0.3, 0.7891738695600864
60, 0.3, 0.739702531952408
60, 0.4, 0.794059269280282
60, 0.3, 0.8145791096315064
60, 0.4, 0.8646538229889961
60, 0.5, 0.8496436031920741
60, 0.4, 0.8419970303978802
60, 0.5, 0.8455029347463957
60, 0.6, 0.8615654029490376
60, 0.5, 0.8162540272858692
60, 0.6, 0.8542483382414832
60, 0.7, 0.7746547376289192
60, 0.6, 0.851535343948732
60, 0.7, 0.8591221014645686
60, 0.8, 0.9372828743719412
60, 0.8, 0.778871926724615
60, 0.7, 0.94159326460863
60, 0.9, 0.7977765733362687
60, 0.9, 0.9353413546637814
60, 1.0, 0.9420950263962213
60, 0.8, 0.8478579942072867
60, 1.0, 0.8969225433286159
60, 0.9, 0.8507753015061413
60, 1.0, 0.8938286702164018
60, 0.8, 0.9167871393558445
60, 0.9, 0.8521225616342651
60, 0.1, 0.8264439844623739
60, 0.05, 0.43555702916004185
60, 0.9, 0.9071922935201755
60, 1.0, 0.914762070957867
60, 0.2, 0.8534043352382032
60, 0.1, 0.7757566615366586
60, 1.0, 0.9391038563211447
60, 0.05, 0.6012894591775342
60, 0.3, 0.8388217393741547
60, 0.2, 0.832418489528981
60, 0.05, 0.5059061574789988
60, 0.1, 0.7464804398121632
60, 0.4, 0.8414176592734381
60, 0.3, 0.8248540450375312
60, 0.1, 0.7947984109322916
60, 0.5, 0.8356977116589432
60, 0.2, 0.7923175469651711
60, 0.4, 0.8907309616453583
60, 0.2, 0.827390715156399
60, 0.6, 0.8033915746699927
60, 0.5, 0.8729397704216348
60, 0.3, 0.8909792613269716
60, 0.3, 0.7794767719657314
60, 0.7, 0.875370060636627
60, 0.6, 0.8627440090856577
60, 0.4, 0.8944513975803089
60, 0.4, 0.7692479678236219
60, 0.5, 0.8966553258981956
60, 0.7, 0.9560282308483147
60, 0.6, 0.8650484905346345
60, 0.5, 0.8668974851955479
60, 0.6, 0.8180554985714908
60, 0.7, 0.9205402911230672
60, 0.7, 0.8785689942891255
60, 0.5, 0.9164489636755639
60, 0.6, 0.8608748848775274
60, 0.7, 0.8090232433651936
60, 0.8, 0.8782623471642305
60, 0.9, 0.8404754625803654
60, 1.0, 0.8934065192132389
60, 0.05, 0.6343056683816495
60, 0.1, 0.7844935465473708
60, 0.2, 0.9117361007703875
60, 0.3, 0.7781204259097068
60, 0.4, 0.7911859105931504
60, 0.5, 0.8124496096998455
60, 0.6, 0.7871086341246711
60, 0.7, 0.7645089137287557
60, 0.8, 0.9044251498030261
60, 0.9, 0.8388396454472198
60, 1.0, 0.9315376917945294
60, 0.05, 0.6032765802412037
60, 0.1, 0.7023328209464456
60, 0.2, 0.8097415867002317
60, 0.3, 0.8650594059648018
60, 0.4, 0.858790186221659
