60, 0.1, 0.8534037232564603
60, 0.01, 0.6436232286746321
60, 0.01, 0.7862739649902752
60, 0.05, 0.9177549319255351
60, 0.05, 0.869797165879411
60, 0.1, 0.9138093914976385
60, 0.1, 0.9265351486524035
60, 0.2, 0.8493588408549723
60, 0.2, 0.7982217282578495
60, 0.3, 0.8146151708808004
60, 0.3, 0.9069185884968048
60, 0.4, 0.882689636010003
60, 0.4, 0.843123089747152
60, 0.5, 0.8694637399277579
60, 0.5, 0.8260627952208948
60, 0.6, 0.7765490414003892
60, 0.6, 0.8215615448735761
60, 0.7, 0.8533481522645182
60, 0.7, 0.855237565990553
60, 0.8, 0.8135037510419564
60, 0.8, 0.7439288691303142
