{'cf': 'ur', 'emb': {'u': 'mat', 'i': 'mlp'}, 'ifc': 'mul', 'pred': 'h'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6248]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6353]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6438]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6523]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6614]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6702]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6791]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6881]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.6979]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7076]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7170]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7260]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7369]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7467]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7564]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7661]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7755]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7851]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.7944]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8040]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8134]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8227]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8321]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8418]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8516]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8613]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8710]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8806]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.8922]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9072]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9180]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9269]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9358]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9452]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9543]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9632]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9718]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9807]
train_epoch: 1039, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9896]
train_epoch: 1040, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.9989]
train_epoch: 1041, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0081]
train_epoch: 1042, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0167]
train_epoch: 1043, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0256]
train_epoch: 1044, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0345]
train_epoch: 1045, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0440]
train_epoch: 1046, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0531]
train_epoch: 1047, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0627]
train_epoch: 1048, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0731]
train_epoch: 1049, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0830]
train_epoch: 1050, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.0927]
train_epoch: 1051, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1023]
train_epoch: 1052, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1121]
train_epoch: 1053, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1214]
train_epoch: 1054, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1315]
train_epoch: 1055, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1412]
train_epoch: 1056, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1510]
train_epoch: 1057, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1605]
train_epoch: 1058, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1697]
train_epoch: 1059, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1793]
train_epoch: 1060, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1890]
train_epoch: 1061, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.1979]
train_epoch: 1062, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2070]
train_epoch: 1063, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2166]
train_epoch: 1064, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2258]
train_epoch: 1065, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2347]
train_epoch: 1066, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2436]
train_epoch: 1067, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2533]
train_epoch: 1068, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2623]
train_epoch: 1069, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2713]
train_epoch: 1070, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2802]
train_epoch: 1071, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2898]
train_epoch: 1072, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2987]
train_epoch: 1073, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3078]
train_epoch: 1074, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3168]
train_epoch: 1075, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3266]
train_epoch: 1076, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3358]
train_epoch: 1077, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3494]
train_epoch: 1078, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3588]
train_epoch: 1079, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3667]
train_epoch: 1080, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3753]
train_epoch: 1081, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3852]
train_epoch: 1082, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3940]
train_epoch: 1083, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4031]
train_epoch: 1084, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4118]
train_epoch: 1085, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4212]
train_epoch: 1086, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4310]
train_epoch: 1087, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4405]
train_epoch: 1088, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4495]
train_epoch: 1089, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4597]
train_epoch: 1090, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4700]
train_epoch: 1091, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4791]
train_epoch: 1092, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4877]
train_epoch: 1093, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4967]
train_epoch: 1094, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5065]
train_epoch: 1095, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5159]
train_epoch: 1096, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5246]
train_epoch: 1097, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5340]
train_epoch: 1098, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5431]
train_epoch: 1099, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5517]
train_epoch: 1100, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5609]
train_epoch: 1101, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5700]
train_epoch: 1102, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5787]
train_epoch: 1103, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5871]
train_epoch: 1104, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5960]
train_epoch: 1105, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6051]
train_epoch: 1106, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6134]
train_epoch: 1107, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6222]
train_epoch: 1108, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6308]
train_epoch: 1109, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6397]
train_epoch: 1110, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6494]
train_epoch: 1111, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6581]
train_epoch: 1112, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6671]
train_epoch: 1113, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6758]
train_epoch: 1114, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6848]
train_epoch: 1115, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6935]
train_epoch: 1116, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7022]
train_epoch: 1117, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7110]
train_epoch: 1118, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7197]
train_epoch: 1119, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7285]
train_epoch: 1120, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7373]
train_epoch: 1121, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7467]
train_epoch: 1122, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7561]
train_epoch: 1123, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7647]
train_epoch: 1124, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7753]
train_epoch: 1125, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7845]
train_epoch: 1126, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.7929]
train_epoch: 1127, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8013]
train_epoch: 1128, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8099]
train_epoch: 1129, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8193]
train_epoch: 1130, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8289]
train_epoch: 1131, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8381]
train_epoch: 1132, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8470]
train_epoch: 1133, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8570]
train_epoch: 1134, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8658]
train_epoch: 1135, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8744]
train_epoch: 1136, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8827]
train_epoch: 1137, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.8919]
train_epoch: 1138, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9003]
train_epoch: 1139, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9086]
train_epoch: 1140, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9173]
train_epoch: 1141, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9257]
train_epoch: 1142, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9339]
train_epoch: 1143, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9419]
train_epoch: 1144, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9503]
train_epoch: 1145, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9591]
train_epoch: 1146, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9675]
train_epoch: 1147, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9759]
train_epoch: 1148, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9842]
train_epoch: 1149, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.9924]
train_epoch: 1150, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0010]
train_epoch: 1151, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0093]
train_epoch: 1152, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0174]
train_epoch: 1153, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0256]
train_epoch: 1154, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0341]
train_epoch: 1155, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0430]
train_epoch: 1156, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0515]
train_epoch: 1157, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0611]
train_epoch: 1158, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0699]
train_epoch: 1159, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0788]
train_epoch: 1160, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0868]
train_epoch: 1161, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.0958]
train_epoch: 1162, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.1036]
train_epoch: 1163, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.1116]
