{'cf': 'rr', 'emb': {'u': 'mlp', 'i': 'mlp'}, 'ifc': 'mul', 'pred': 'h'}
train_epoch: 1001, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [58.7203]
train_epoch: 1002, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [58.7792]
train_epoch: 1003, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [58.8389]
train_epoch: 1004, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [58.8967]
train_epoch: 1005, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [58.9524]
train_epoch: 1006, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.0080]
train_epoch: 1007, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.0633]
train_epoch: 1008, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.1201]
train_epoch: 1009, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.1745]
train_epoch: 1010, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.2309]
train_epoch: 1011, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.2837]
train_epoch: 1012, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.3387]
train_epoch: 1013, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.3863]
train_epoch: 1014, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.4465]
train_epoch: 1015, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.5030]
train_epoch: 1016, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.5577]
train_epoch: 1017, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.6142]
train_epoch: 1018, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.6683]
train_epoch: 1019, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.7215]
train_epoch: 1020, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.7764]
train_epoch: 1021, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.8304]
train_epoch: 1022, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.8914]
train_epoch: 1023, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [59.9480]
train_epoch: 1024, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.0086]
train_epoch: 1025, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.0685]
train_epoch: 1026, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.1226]
train_epoch: 1027, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.1756]
train_epoch: 1028, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.2295]
train_epoch: 1029, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.2883]
train_epoch: 1030, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.3456]
train_epoch: 1031, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.4062]
train_epoch: 1032, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.4653]
train_epoch: 1033, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.5244]
train_epoch: 1034, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.5797]
train_epoch: 1035, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.6389]
train_epoch: 1036, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.6954]
train_epoch: 1037, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.7482]
train_epoch: 1038, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.8043]
train_epoch: 1039, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.8582]
train_epoch: 1040, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.9181]
train_epoch: 1041, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [60.9779]
train_epoch: 1042, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.0364]
train_epoch: 1043, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.0958]
train_epoch: 1044, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.1529]
train_epoch: 1045, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.2082]
train_epoch: 1046, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.2637]
train_epoch: 1047, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.3206]
train_epoch: 1048, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.3737]
train_epoch: 1049, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.4271]
train_epoch: 1050, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.4838]
train_epoch: 1051, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.5385]
train_epoch: 1052, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.5861]
train_epoch: 1053, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.6413]
train_epoch: 1054, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.6994]
train_epoch: 1055, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.7564]
train_epoch: 1056, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.8116]
train_epoch: 1057, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.8676]
train_epoch: 1058, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.9252]
train_epoch: 1059, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [61.9797]
train_epoch: 1060, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.0379]
train_epoch: 1061, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.0936]
train_epoch: 1062, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.1505]
train_epoch: 1063, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.2062]
train_epoch: 1064, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.2615]
train_epoch: 1065, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.3163]
train_epoch: 1066, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.3759]
train_epoch: 1067, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.4341]
train_epoch: 1068, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.4916]
train_epoch: 1069, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.5508]
train_epoch: 1070, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.6105]
train_epoch: 1071, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.6698]
train_epoch: 1072, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.7261]
train_epoch: 1073, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.7827]
train_epoch: 1074, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.8431]
train_epoch: 1075, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.9008]
train_epoch: 1076, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [62.9592]
train_epoch: 1077, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.0188]
train_epoch: 1078, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.0811]
train_epoch: 1079, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.1370]
train_epoch: 1080, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.1934]
train_epoch: 1081, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.2495]
train_epoch: 1082, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.3062]
train_epoch: 1083, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.3620]
train_epoch: 1084, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.4215]
train_epoch: 1085, loss: 0.0001, recall20: 0.0000 recall10: 0.0000 [63.4796]
