{'cf': 'ur', 'emb': {'u': 'mat', 'i': 'mat'}, 'ifc': 'plus', 'pred': 'i'}
train_epoch: 1001, loss: 0.3446, recall20: 0.0000 recall10: 0.0000 [15.1661]
train_epoch: 1002, loss: 0.3446, recall20: 0.0000 recall10: 0.0000 [15.1837]
train_epoch: 1003, loss: 0.3446, recall20: 0.0000 recall10: 0.0000 [15.1991]
train_epoch: 1004, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.2143]
train_epoch: 1005, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.2296]
train_epoch: 1006, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.2446]
train_epoch: 1007, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.2598]
train_epoch: 1008, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.2759]
train_epoch: 1009, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.2913]
train_epoch: 1010, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.3067]
train_epoch: 1011, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.3218]
train_epoch: 1012, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.3369]
train_epoch: 1013, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.3522]
train_epoch: 1014, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.3680]
train_epoch: 1015, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.3833]
train_epoch: 1016, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.3985]
train_epoch: 1017, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.4138]
train_epoch: 1018, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.4293]
train_epoch: 1019, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.4445]
train_epoch: 1020, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.4595]
train_epoch: 1021, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.4747]
train_epoch: 1022, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.4899]
train_epoch: 1023, loss: 0.3445, recall20: 0.0000 recall10: 0.0000 [15.5054]
train_epoch: 1024, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.5209]
train_epoch: 1025, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.5364]
train_epoch: 1026, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.5517]
train_epoch: 1027, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.5668]
train_epoch: 1028, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.5817]
train_epoch: 1029, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.5975]
train_epoch: 1030, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.6129]
train_epoch: 1031, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.6282]
train_epoch: 1032, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.6434]
train_epoch: 1033, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.6586]
train_epoch: 1034, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.6739]
train_epoch: 1035, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.6895]
train_epoch: 1036, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.7048]
train_epoch: 1037, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.7197]
train_epoch: 1038, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.7350]
train_epoch: 1039, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.7506]
train_epoch: 1040, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.7659]
train_epoch: 1041, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.7809]
train_epoch: 1042, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.7959]
train_epoch: 1043, loss: 0.3444, recall20: 0.0000 recall10: 0.0000 [15.8113]
train_epoch: 1044, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.8262]
train_epoch: 1045, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.8411]
train_epoch: 1046, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.8560]
train_epoch: 1047, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.8717]
train_epoch: 1048, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.8868]
train_epoch: 1049, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.9019]
train_epoch: 1050, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.9170]
train_epoch: 1051, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.9322]
train_epoch: 1052, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.9477]
train_epoch: 1053, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.9628]
train_epoch: 1054, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.9780]
train_epoch: 1055, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [15.9930]
train_epoch: 1056, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [16.0081]
train_epoch: 1057, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [16.0237]
train_epoch: 1058, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [16.0388]
train_epoch: 1059, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [16.0537]
train_epoch: 1060, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [16.0686]
train_epoch: 1061, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [16.0838]
train_epoch: 1062, loss: 0.3443, recall20: 0.0000 recall10: 0.0000 [16.0991]
