{'cf': 'ri', 'emb': {'u': 'mlp', 'i': 'mat'}, 'ifc': 'mul', 'pred': 'h'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.1733]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.1882]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.1990]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2102]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2219]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2320]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2420]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2520]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2621]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2725]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2822]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.2919]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3018]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3117]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3216]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3318]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3413]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3510]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3610]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3706]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3802]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.3906]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4010]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4110]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4205]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4303]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4406]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4506]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4619]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4719]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4814]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.4918]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5019]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5115]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5208]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5312]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5413]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5508]
train_epoch: 1039, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5599]
train_epoch: 1040, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5692]
train_epoch: 1041, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5793]
train_epoch: 1042, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5889]
train_epoch: 1043, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.5982]
train_epoch: 1044, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6075]
train_epoch: 1045, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6172]
train_epoch: 1046, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6274]
train_epoch: 1047, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6371]
train_epoch: 1048, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6465]
train_epoch: 1049, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6558]
train_epoch: 1050, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6651]
train_epoch: 1051, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6750]
train_epoch: 1052, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6846]
train_epoch: 1053, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.6952]
train_epoch: 1054, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7052]
train_epoch: 1055, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7144]
train_epoch: 1056, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7238]
train_epoch: 1057, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7339]
train_epoch: 1058, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7433]
train_epoch: 1059, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7527]
train_epoch: 1060, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7620]
train_epoch: 1061, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7718]
train_epoch: 1062, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7812]
train_epoch: 1063, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.7906]
train_epoch: 1064, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8000]
train_epoch: 1065, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8092]
train_epoch: 1066, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8192]
train_epoch: 1067, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8285]
train_epoch: 1068, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8379]
train_epoch: 1069, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8470]
train_epoch: 1070, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8564]
train_epoch: 1071, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8668]
train_epoch: 1072, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8764]
train_epoch: 1073, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8862]
train_epoch: 1074, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.8957]
train_epoch: 1075, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9051]
train_epoch: 1076, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9152]
train_epoch: 1077, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9249]
train_epoch: 1078, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9344]
train_epoch: 1079, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9438]
train_epoch: 1080, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9534]
train_epoch: 1081, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9632]
train_epoch: 1082, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9726]
train_epoch: 1083, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9820]
train_epoch: 1084, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [9.9912]
train_epoch: 1085, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0007]
train_epoch: 1086, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0108]
train_epoch: 1087, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0202]
train_epoch: 1088, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0295]
train_epoch: 1089, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0388]
train_epoch: 1090, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0484]
train_epoch: 1091, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0579]
train_epoch: 1092, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0675]
train_epoch: 1093, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0769]
train_epoch: 1094, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0858]
train_epoch: 1095, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.0957]
train_epoch: 1096, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1053]
train_epoch: 1097, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1145]
train_epoch: 1098, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1235]
train_epoch: 1099, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1327]
train_epoch: 1100, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1430]
train_epoch: 1101, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1523]
train_epoch: 1102, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1618]
train_epoch: 1103, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1712]
train_epoch: 1104, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1807]
train_epoch: 1105, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1905]
train_epoch: 1106, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.1996]
train_epoch: 1107, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.2088]
train_epoch: 1108, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.2180]
train_epoch: 1109, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [10.2279]
