{'cf': 'rr', 'emb': {'u': 'mlp', 'i': 'mlp'}, 'ifc': 'min', 'pred': 'mlp'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6467]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6651]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6801]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6958]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7114]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7275]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7425]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7577]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7725]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7878]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8028]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8163]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8300]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8446]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8606]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8759]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8918]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9061]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9207]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9360]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9515]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9678]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9826]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9971]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0114]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0274]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0427]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0579]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0722]
