{'cf': 'ui', 'emb': {'u': 'mat', 'i': 'mat'}, 'ifc': 'min', 'pred': 'h'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.7333]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.7449]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.7530]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.7601]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.7677]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.7759]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.7841]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.7922]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8004]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8086]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8162]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8241]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8316]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8386]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8463]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8540]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8611]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8691]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8770]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8841]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.8917]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9001]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9081]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9159]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9235]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9312]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9393]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9467]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9548]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9627]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9706]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9787]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9866]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [6.9939]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.0016]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [7.0093]
