{'cf': 'rr', 'emb': {'u': 'mat', 'i': 'mlp'}, 'ifc': 'min', 'pred': 'mlp'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.4098]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.4299]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.4439]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.4611]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.4746]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.4882]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.5026]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.5169]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.5308]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.5444]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.5605]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.5748]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.5884]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6052]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6211]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6359]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6566]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6700]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.6891]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7030]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7163]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7326]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7481]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7617]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7749]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.7881]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8026]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8177]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8310]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8441]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8577]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8717]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8851]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.8983]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9120]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9250]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9376]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9500]
train_epoch: 1039, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9630]
train_epoch: 1040, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9759]
train_epoch: 1041, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [12.9900]
train_epoch: 1042, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0031]
train_epoch: 1043, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0173]
train_epoch: 1044, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0356]
train_epoch: 1045, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0510]
train_epoch: 1046, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0651]
train_epoch: 1047, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0807]
train_epoch: 1048, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.0950]
train_epoch: 1049, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.1089]
train_epoch: 1050, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.1223]
train_epoch: 1051, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.1354]
train_epoch: 1052, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.1486]
train_epoch: 1053, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.1621]
train_epoch: 1054, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.1758]
train_epoch: 1055, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.1891]
train_epoch: 1056, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.2028]
train_epoch: 1057, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.2158]
train_epoch: 1058, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.2302]
train_epoch: 1059, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.2477]
train_epoch: 1060, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.2613]
train_epoch: 1061, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.2781]
train_epoch: 1062, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.2916]
train_epoch: 1063, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.3043]
train_epoch: 1064, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.3175]
train_epoch: 1065, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.3302]
train_epoch: 1066, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.3432]
train_epoch: 1067, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.3558]
train_epoch: 1068, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.3683]
train_epoch: 1069, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.3807]
train_epoch: 1070, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.3938]
train_epoch: 1071, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.4069]
train_epoch: 1072, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.4199]
train_epoch: 1073, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.4321]
train_epoch: 1074, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.4446]
train_epoch: 1075, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.4574]
train_epoch: 1076, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.4706]
train_epoch: 1077, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.4840]
train_epoch: 1078, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.4970]
train_epoch: 1079, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.5102]
train_epoch: 1080, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [13.5233]
