{'cf': 'rr', 'emb': {'u': 'mlp', 'i': 'mlp'}, 'ifc': 'max', 'pred': 'mlp'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.5708]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.5922]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.6108]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.6283]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.6469]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.6645]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.6814]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.7000]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.7172]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.7358]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.7531]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.7699]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.7891]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.8060]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.8228]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.8408]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.8568]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.8742]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.8910]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.9080]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.9246]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.9414]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.9585]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.9760]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [15.9930]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.0099]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.0275]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.0484]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.0652]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.0817]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.0982]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.1150]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.1312]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.1476]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.1630]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.1781]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.1938]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.2102]
train_epoch: 1039, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.2263]
train_epoch: 1040, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.2422]
train_epoch: 1041, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.2584]
train_epoch: 1042, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.2753]
train_epoch: 1043, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.2916]
train_epoch: 1044, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.3081]
train_epoch: 1045, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.3241]
train_epoch: 1046, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.3418]
train_epoch: 1047, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.3580]
train_epoch: 1048, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.3733]
train_epoch: 1049, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.3885]
train_epoch: 1050, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.4034]
train_epoch: 1051, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.4191]
train_epoch: 1052, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.4347]
train_epoch: 1053, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.4506]
train_epoch: 1054, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.4657]
train_epoch: 1055, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.4812]
train_epoch: 1056, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.4966]
train_epoch: 1057, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5145]
train_epoch: 1058, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5318]
train_epoch: 1059, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5470]
train_epoch: 1060, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5633]
train_epoch: 1061, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5793]
train_epoch: 1062, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.5951]
train_epoch: 1063, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.6158]
train_epoch: 1064, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [16.6324]
