{'cf': 'ui', 'emb': {'u': 'mat', 'i': 'mat'}, 'ifc': 'min', 'pred': 'h'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.3521]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.4120]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.4683]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.5262]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.5821]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.6395]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.6948]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.7434]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.7999]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.8553]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.9118]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [53.9682]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.0235]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.0784]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.1320]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.1876]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.2438]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.3013]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.3572]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.4121]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.4654]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.5210]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.5769]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.6350]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.6920]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.7484]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.8037]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.8552]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.9098]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [54.9657]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.0220]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.0795]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.1345]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.1899]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.2436]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.2993]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.3550]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.4080]
train_epoch: 1039, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.4606]
train_epoch: 1040, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.5166]
train_epoch: 1041, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.5705]
train_epoch: 1042, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.6263]
train_epoch: 1043, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.6844]
train_epoch: 1044, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.7395]
train_epoch: 1045, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.7940]
train_epoch: 1046, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.8480]
train_epoch: 1047, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.9038]
train_epoch: 1048, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [55.9593]
train_epoch: 1049, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [56.0159]
train_epoch: 1050, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [56.0723]
