{'cf': 'rr', 'emb': {'u': 'mlp', 'i': 'mat'}, 'ifc': 'min', 'pred': 'mlp'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.2977]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.3884]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.4747]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.5540]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.6423]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.7255]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.8044]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.8908]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [94.9757]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.0277]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.0568]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.0848]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.1361]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.2232]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.2993]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.3753]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.4478]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.5295]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.6116]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.6883]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.7599]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.8288]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.8659]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.8926]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.9228]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [95.9963]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.0764]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.1521]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.2301]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.3088]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.3874]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.4692]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.5518]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.6311]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.6869]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.7161]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.7496]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.8259]
train_epoch: 1039, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.9171]
train_epoch: 1040, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [96.9926]
train_epoch: 1041, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.0714]
train_epoch: 1042, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.1572]
train_epoch: 1043, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.2366]
train_epoch: 1044, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.3079]
train_epoch: 1045, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.3825]
train_epoch: 1046, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.4612]
train_epoch: 1047, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.4833]
train_epoch: 1048, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.5061]
train_epoch: 1049, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.5284]
train_epoch: 1050, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.5569]
train_epoch: 1051, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.6298]
train_epoch: 1052, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.7025]
train_epoch: 1053, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.7761]
train_epoch: 1054, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.8454]
train_epoch: 1055, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [97.9254]
train_epoch: 1056, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.0093]
train_epoch: 1057, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.0955]
train_epoch: 1058, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.1749]
train_epoch: 1059, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.2472]
train_epoch: 1060, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.2738]
train_epoch: 1061, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.3080]
train_epoch: 1062, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.3734]
train_epoch: 1063, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.4586]
train_epoch: 1064, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.5311]
train_epoch: 1065, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.5986]
train_epoch: 1066, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.6825]
train_epoch: 1067, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.7664]
train_epoch: 1068, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.8382]
train_epoch: 1069, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [98.9263]
