{'cf': 'ur', 'emb': {'u': 'mat', 'i': 'mlp'}, 'ifc': 'mul', 'pred': 'i'}
train_epoch: 1001, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2384]
train_epoch: 1002, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2503]
train_epoch: 1003, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2597]
train_epoch: 1004, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2688]
train_epoch: 1005, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2779]
train_epoch: 1006, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2879]
train_epoch: 1007, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.2969]
train_epoch: 1008, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3062]
train_epoch: 1009, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3155]
train_epoch: 1010, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3256]
train_epoch: 1011, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3348]
train_epoch: 1012, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3443]
train_epoch: 1013, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3537]
train_epoch: 1014, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3633]
train_epoch: 1015, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3755]
train_epoch: 1016, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3861]
train_epoch: 1017, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.3956]
train_epoch: 1018, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4051]
train_epoch: 1019, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4144]
train_epoch: 1020, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4233]
train_epoch: 1021, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4331]
train_epoch: 1022, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4427]
train_epoch: 1023, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4519]
train_epoch: 1024, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4767]
train_epoch: 1025, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4865]
train_epoch: 1026, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.4959]
train_epoch: 1027, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5054]
train_epoch: 1028, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5146]
train_epoch: 1029, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5245]
train_epoch: 1030, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5345]
train_epoch: 1031, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5438]
train_epoch: 1032, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5536]
train_epoch: 1033, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5637]
train_epoch: 1034, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5734]
train_epoch: 1035, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5826]
train_epoch: 1036, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.5917]
train_epoch: 1037, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6019]
train_epoch: 1038, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6114]
train_epoch: 1039, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6209]
train_epoch: 1040, loss: 0.0000, recall20: 0.0000 recall10: 0.0000 [8.6304]
